signal_0,signal_1,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52,noise_53,noise_54,noise_55,noise_56,noise_57,noise_58,noise_59,noise_60,noise_61,noise_62,noise_63,noise_64,noise_65,noise_66,noise_67,noise_68,noise_69,noise_70,noise_71,noise_72,noise_73,noise_74,noise_75,noise_76,noise_77,noise_78,noise_79,noise_80,noise_81,noise_82,noise_83,noise_84,noise_85,noise_86,noise_87,noise_88,noise_89,noise_90,noise_91,noise_92,noise_93,noise_94,noise_95,noise_96,noise_97,noise_98,noise_99,noise_100,noise_101,noise_102,noise_103,noise_104,noise_105,noise_106,noise_107,noise_108,noise_109,noise_110,noise_111,noise_112,noise_113,noise_114,noise_115,noise_116,noise_117,noise_118,noise_119,noise_120,noise_121,noise_122,noise_123,noise_124,noise_125,noise_126,noise_127,noise_128,noise_129,noise_130,noise_131,noise_132,noise_133,noise_134,noise_135,noise_136,noise_137,noise_138,noise_139,noise_140,noise_141,noise_142,noise_143,noise_144,noise_145,noise_146,noise_147,Target
0.259722502,-0.904316625,-0.223644242,1.170967767,-1.884254673,-0.094036327,0.575462035,2.652242335,1.208257637,0.132616383,0.520759226,-1.89769536,-1.049722186,0.650955671,0.161167397,0.288741187,0.034114654,-0.005090898,0.102930648,-1.056035184,-0.228926972,-1.244104631,-0.619596457,1.195905009,-0.18075231,0.595839475,0.115294554,-0.384891667,-1.008568707,-0.400055652,0.183178446,0.580153444,0.122336865,0.649480318,-1.520170103,0.866662558,-1.128256341,0.983504617,0.502405843,-1.870189562,0.736962824,0.99509734,1.25787846,-0.768598284,0.179410842,0.694449383,0.736326867,0.409520762,-0.426636243,0.987943754,0.993819967,-0.154278306,-0.783554804,-0.727903339,1.364817715,0.950678385,-0.020039783,-0.199173208,-1.768186761,-0.084401104,-1.191115155,0.158999476,1.185247247,-0.980451553,0.23858676,0.997779762,0.220295395,-0.523982962,0.010386405,0.957248712,0.26257786,-0.003370583,1.156143126,0.51491787,-1.202902429,0.631412662,0.949558755,-1.237316387,-2.268739496,-1.041932669,-0.102499688,1.009788345,-0.890952034,0.555120267,-2.892381135,0.18030672,-0.406740454,2.098598782,-1.892086287,-0.014501483,-1.898221352,-0.549707733,-1.701154966,2.30078874,-0.355547868,-0.211029493,-0.042733725,-1.132276793,1.055238734,0.640194145,0.917938363,-1.217961882,1.135315215,1.019841279,-0.232393035,0.895021076,0.272671623,-1.593999532,-0.182805902,-0.481510038,0.085419288,1.021126288,-1.641341336,-0.443577908,-0.821837433,-0.778891305,-0.823109049,0.068170355,0.523175453,0.348324959,0.185668208,0.621744488,2.380326134,0.135891414,1.021138403,0.964183435,1.777794163,0.560518865,-0.844316181,0.304881921,0.251138743,0.815182609,-0.873396669,1.266321074,0.005237149,0.839379254,0.309673158,0.122590778,0.23385641,0.671992011,1.958654794,-2.017377385,0.540002949,0.043967796,-0.177106567,-2.363278223,0.580207681,-0.124970637,-0.834428468,0.042479973,1
-1.60644632,0.203463636,-0.364954304,0.211181422,-0.3212377,-0.295664787,0.158960686,0.352192465,1.22392129,-0.336988334,0.545494517,1.803622059,0.572076324,1.164250994,-0.620627339,-0.72035564,-0.159374128,-0.052939885,1.070824517,-0.729683949,-0.08862791,1.074825247,0.215543583,-0.01081697,0.238497621,-1.127552502,-1.143753114,-1.588213752,0.206681787,0.91885475,0.765586485,1.143627993,1.454222219,0.144647384,-0.064607718,1.475964695,-0.701015197,-1.17853262,-0.338879453,-0.455743309,0.048326746,-0.850019691,0.369733145,-0.56911204,1.228203826,-1.194565503,-0.139472816,-0.334914292,0.230889923,0.926704483,0.266210906,-0.128591198,0.691255038,0.843024769,0.269199797,0.387591827,0.646635546,-1.643926726,-0.350805211,0.376233931,-0.291607484,-0.28814689,0.374901543,0.397644974,0.467059355,-0.792223462,-1.417803361,0.804386782,-0.742415507,-0.811525356,-0.901751525,1.151030141,0.212026812,0.342523398,0.689551183,-0.04237053,1.012688463,-1.196803156,-1.085607006,-1.140769466,0.421668498,0.506417696,-0.472582037,-0.232438349,1.268070601,-0.694436196,0.295432791,-0.685715871,1.095974325,0.628426184,-1.398921426,-0.26080103,-2.079006791,0.900455581,2.047308951,-2.18044112,-1.427098691,0.167320084,-0.01845881,-0.410845172,-1.737620017,0.32344683,0.887513852,2.846985449,1.307287922,-1.298715992,-0.011891411,0.592077721,-0.688261448,0.780012002,0.70337779,1.237359716,0.802242753,0.28514365,-0.637931747,-1.293078594,0.219016138,-0.403834092,-0.307197238,1.121790491,1.368924014,-1.235366616,-0.210430606,-0.43320517,0.314908642,-2.266277689,-1.460837985,-0.117494933,0.786115204,0.075290737,0.671507073,0.197308378,1.276289574,1.485887549,-0.760462887,0.88364534,0.508119548,2.504668145,-0.797835019,-0.116735531,-1.032273633,-0.972936232,0.385564022,0.205543421,0.541451094,0.519753727,-0.235638753,-0.242539069,-0.970798732,-0.701154304,0
-1.150993577,0.375698018,0.091752484,0.252240396,-0.116229043,0.214713183,1.578118058,0.985449686,0.869154592,-0.455539526,-0.889240828,0.955300558,0.876046793,1.472670676,-0.603980626,-0.229548655,-1.639484163,-0.392471106,0.996570511,-0.466495379,0.640479795,-0.190503106,0.324057028,-1.14769139,0.08520945,-2.991135971,-0.186896158,-1.630473244,1.205994517,0.777407353,0.466670982,1.521006227,-0.948916521,1.747363198,0.932191564,-0.236555287,1.135620147,-1.106293512,-0.824514162,-0.608589723,-0.528977708,-1.056557643,1.223083067,-0.2588544,0.352504968,-0.570351366,-1.820603301,0.270057358,-1.912254975,-0.068634046,-1.368315039,1.987275999,0.911362722,0.105753791,1.263706678,-0.846315977,0.543479379,0.199810434,0.264020081,1.2723535,0.732492103,0.288723663,-1.654887436,-0.960046295,-0.122708934,0.093372374,-1.130203725,2.411676676,1.516394055,0.60211832,0.072036861,-0.21220897,-0.95191846,0.077480519,0.25775254,-1.241760575,0.334176417,-0.155259049,-1.907807558,-0.860385011,-0.413605533,1.887687657,0.556553125,-1.335481569,0.486036289,-1.547303989,1.082691054,-0.471124652,-0.093636189,1.325796648,-1.287163569,-1.397118185,-0.583599326,1.038378851,-1.519346075,-2.832155598,-0.451158858,0.5517408,1.20026175,-0.463161362,-0.411426607,1.153900734,-1.8697417,-0.388520775,0.19042389,0.449218721,-0.509806693,0.034441012,-2.488327353,-0.658248412,0.453508713,-0.982294034,0.058984222,0.446872501,-0.342549201,0.170463771,-0.962732565,-0.20661128,0.61021617,0.156972961,-0.58653127,0.224216404,0.714609791,-2.049941279,1.159074065,-0.336254739,0.425489933,1.197246924,-1.371673697,-0.709441002,-0.288548696,-0.783753521,1.734936576,-0.856772094,-0.555546779,0.204389032,-1.202149526,-0.395680712,0.317453261,-0.332860404,-0.093386859,-0.529332112,-1.514470309,0.321593211,1.754933072,0.018401631,0.225264117,0.692722755,-1.269330497,1.702514658,0
-1.69246463,1.529550319,-1.136090794,0.451091285,1.916299075,-0.54047844,-0.979102968,0.30513088,1.637193034,-0.638588894,-0.249892868,0.837124331,0.944415482,-0.284443765,1.096646233,0.528768354,0.016191128,0.902456419,0.764604786,-1.047012742,1.483512247,0.345399466,1.375613606,0.051793672,0.247639332,0.398886657,0.546849505,1.528199416,0.46644138,-0.027989176,1.009533067,0.430418983,2.955533101,0.291417921,1.237664499,0.882082138,-2.049898281,-0.736788279,-0.439424412,-1.499651384,-0.395256926,-1.371185398,-1.109164937,0.24158221,1.919397997,-1.362210285,-1.215484432,-0.53273939,-0.147176829,-1.542133651,-0.699084941,-0.791450651,0.318362691,0.425628714,-0.152761069,-0.377764591,-0.709700175,0.051578082,-0.976085745,1.547238005,-1.497901773,-0.656303778,0.868201454,-0.398637314,0.671973222,1.717193843,0.833102935,-1.202025166,-1.154228232,-0.18740041,0.443047798,1.20613556,-0.784986753,-0.484904082,-0.250650107,-0.270715724,1.495645205,-0.104047008,0.15305316,0.911483302,1.591087884,-0.035195881,1.259191361,1.827770771,-0.110339707,-0.563638464,2.187067285,1.121082149,0.012490747,0.64996163,-1.044976175,1.10941882,-1.800030393,1.07064214,-0.721710868,-1.6538786,-2.001374771,-0.47615258,0.711113826,-1.389891861,-1.235572589,-0.494220482,0.807553014,0.932529486,0.139870266,0.983369633,0.687610735,-0.416987296,0.909512111,-1.284177486,0.486486398,-1.166014389,0.142800539,1.218567701,0.21319818,-0.01257765,0.226031099,0.663309492,2.134002019,0.65244067,-0.502513829,-0.208652953,-0.901126617,-1.239238148,-2.432476162,-0.461602092,-1.404437614,0.097053328,-0.509474751,-1.085521753,-2.103505397,-0.349338787,-1.752384039,0.706161848,0.254897569,-0.226798411,1.45074726,0.009826512,0.386082158,0.687464452,-0.516882352,-0.511290777,0.04144692,-1.34652505,1.785313846,0.160778145,-0.200941511,2.085526972,-1.101492564,1.536150724,0
0.013001892,1.453534077,-1.828164928,1.617358697,-0.342994226,-0.772508606,0.739759291,1.485216584,1.117632442,0.501852049,1.08686349,-1.716497577,-0.521830541,-0.91117006,1.224638731,-0.383478019,0.845406557,0.535856942,-0.862306936,-0.58695821,1.293817691,-0.775482649,0.12486761,-0.782541286,-0.313952187,-0.046161944,-0.78286651,-0.960446954,0.286273337,-0.844737409,-0.810657556,-0.939053144,-0.077908046,0.943701634,1.506528636,-0.725918086,2.150310793,-1.004704861,1.083548523,-0.721696454,-0.87092327,-0.744756157,-0.0524477,0.579972171,0.669868038,-0.943985015,-0.989659288,-0.916638693,-0.111354402,-0.210155604,-0.950175462,0.269603694,2.262568808,-0.504715462,-0.433511821,0.55966157,-0.558816292,0.668964482,-0.718542707,1.832119608,0.344774973,-0.620022949,-0.588691699,-0.513799753,1.372749666,-1.268751008,-0.66794167,-0.561660557,-0.015687967,-0.271109693,-1.491227831,-0.399822684,-0.099550683,-0.628097835,0.686775489,0.919408429,-0.0783867,0.230541587,-2.161055997,-0.421102772,1.004821692,-0.423436583,-0.737261676,2.277688926,1.81907719,0.467574912,1.138910611,-2.225935418,-0.787551441,-0.469957873,-0.235980099,-0.489944021,-2.550026292,0.386024619,0.543654128,1.601898792,-0.788309265,-0.870163158,-2.679984486,-0.293566837,0.901111781,-0.611767862,2.143444819,-0.256594836,0.146992284,-1.363103081,0.287220345,-1.979319795,0.693697955,0.724428176,1.359291424,-1.019968719,0.160562118,0.563816559,0.442281638,-0.865299275,-2.39198189,0.346960297,-0.152499678,-0.566670593,0.763945364,-0.044919538,-1.319195053,-1.931452289,-1.128963265,2.393012295,0.722776774,0.188612342,-0.181660927,-0.24739294,1.167195983,-0.490595742,0.576920411,-0.34842795,1.940156632,0.742288508,1.245556815,-0.584409775,1.058136113,-0.312577425,0.110034824,1.635047671,-1.042775057,0.203247731,0.438005259,0.520004381,-0.450784493,2.086264101,-1.294931885,1.458885389,2
0.621809962,-1.57022472,-0.225639813,-1.630128697,0.427849949,0.3271505,-0.348337261,0.47342598,0.204099479,1.293672946,-1.077964696,-0.292603351,1.001111821,0.541330744,-2.301584958,-1.669228808,0.000761926,1.639817542,-0.431733965,0.648937514,0.082601647,0.578894724,1.07073569,0.944195902,0.909020758,-0.61494198,-0.151226616,0.518509741,0.482441092,0.594715615,-1.768743712,1.197063912,-1.703310444,-0.750894864,0.1953165,-0.029411356,1.418721592,-1.170785474,-0.364093344,-1.969284492,0.13160038,-0.208086534,-1.239997824,1.309182538,1.079993238,0.072086283,1.13849134,-0.092434033,0.713748781,0.863099749,-1.068602965,0.432461207,0.168389106,-1.02409653,-1.277464689,0.49789871,-0.28191417,-1.464895552,0.579480491,0.93483593,-1.171061105,-0.001544334,1.518425248,-0.911401081,1.707175365,-0.323811998,-0.070176656,-1.394663321,-1.358159843,-0.655962354,0.885663133,2.340585386,2.605920554,-0.123248893,-0.356428711,-0.984246097,1.114694179,-0.726049081,-0.237194709,0.496957274,0.451338164,-0.610506555,-0.095137137,-0.583831726,-0.832478313,-1.025210498,-1.471578826,0.361915765,-0.240654886,-1.135529084,-1.227887088,-1.243543588,-0.612151623,1.125671664,-0.681282299,0.557636925,1.560544213,0.168475419,-0.764846584,-0.089492496,-0.043343495,1.727629345,-1.732391345,1.115615869,-1.743043184,0.811663796,-0.409315652,1.825863407,0.673699554,0.57348842,-0.941798364,1.805288485,2.815068156,2.011449427,-1.003103086,-0.189874348,-1.188554059,-0.609520608,0.28352002,0.729637707,0.5330812,-1.720793479,-0.036355069,0.517572214,0.94865641,0.428167728,0.488657796,-0.238130957,0.271868195,2.584604935,1.206928662,0.364740332,0.72872209,0.075860898,0.070989381,0.950433883,-0.598948789,-0.129461411,-1.370102324,0.776261017,1.069603378,0.603080787,-0.234285766,-0.044160068,0.146905581,1.09489765,1.036446476,-1.434711776,-0.87823068,0.434450518,1
0.577072127,-0.203045386,0.057768899,0.819203518,-0.178453825,0.481607672,-0.560107307,-2.279496705,0.59787398,-1.548680337,-0.699116127,0.820011738,0.831762598,1.175271888,-2.019721957,0.296013418,-0.257685234,0.988215965,1.476359922,-1.308914963,0.015882641,0.832632149,-0.337998345,1.74569472,-0.401469546,-0.300201737,-1.073307456,0.153920653,-3.018198334,-0.247764348,1.268969486,-1.396766349,-1.618302687,1.116223348,1.251702856,-1.355687522,1.732746025,0.432451765,1.048743863,-0.791869832,1.489058981,-0.268016257,-0.312034923,0.482377919,-0.392025127,-1.520706242,0.131767492,-0.318243035,-0.767911281,1.240527155,2.392326681,-0.919125189,0.197441085,-0.398439595,2.288399376,0.491734785,0.926955712,1.181832557,0.130153855,-0.186383341,1.518932315,0.777888376,-0.845899508,-0.724211364,-0.389653174,1.159218557,1.473447477,2.151728299,-0.708703293,0.140206524,-0.400201783,-0.182345676,0.929878854,-0.045879011,1.315857672,-0.516298447,0.741416351,-0.442756618,-1.8372243,-1.021468467,0.12412973,1.921497821,-0.459587546,-0.169188429,0.489669759,-0.59942132,-0.483759072,0.072114478,-0.436566336,-1.782992902,-0.65017004,0.614919687,0.646003094,1.3362337,1.255536012,-0.900187624,-0.745416449,-0.701281093,-0.152061621,-0.623270116,-0.174527033,-0.872196991,0.784405431,-0.948063628,-0.997571917,0.520229119,0.722299971,-0.225122382,0.868988155,0.796787606,1.89913879,0.732926135,1.707203085,0.061929171,1.399626176,1.420766382,-0.14261374,-0.688540381,-0.512675828,0.415124164,-1.149707008,-0.453730866,1.197230337,0.666833965,-2.35263901,-1.332647064,2.15888638,1.179567408,-0.582927215,-1.48843217,-1.249507063,0.509161043,1.976928357,1.91325751,-1.575685493,-0.295771277,-0.857047716,0.136950307,-1.331060812,-0.545818377,-0.867261118,0.523604586,-0.514858871,-0.371177695,0.510918469,1.642520838,2.115775505,0.456012675,-0.088573992,1.316247307,1
0.075804558,-0.677161712,0.102478482,-1.612182351,-1.551973012,0.048848467,-0.424913539,1.891580338,-0.236572939,1.950928997,-0.476391396,1.912200421,0.506424497,0.563291896,-0.511763957,0.57691718,1.692713433,-0.144827494,-0.339396815,-0.246762539,1.620111605,0.855351207,1.44767999,0.31362271,0.039319357,0.423944039,1.070158534,-0.247118243,1.368676993,0.365830557,-2.406278138,0.883493427,-1.272305013,0.859172761,0.901517998,0.329892597,0.543680899,1.098870788,-0.495627674,0.79342966,1.163023303,1.760082598,-1.105780286,0.408516065,-0.961489199,-1.003922018,0.359027772,0.077455815,1.145001479,-0.34617645,-0.134051436,0.211504262,-0.861828851,-0.723069845,1.116098666,-0.548955041,1.182476566,0.607312581,-1.547531025,0.530378692,0.522479823,0.422928609,-0.141876726,-0.940067455,1.346212766,-0.101579589,-0.88340616,0.457468686,-0.742779971,-0.949086028,-0.375472612,-0.665397764,-0.912242252,0.806411762,-0.113827814,1.252279946,-0.854509478,-1.727561038,0.148770349,1.855978922,0.530986829,3.215374196,0.332059121,0.235552211,-2.155362671,0.427947441,0.16866776,-0.407421198,-0.136778867,-0.068100574,-0.179929153,2.089714963,-0.370862028,0.169313724,-0.403901083,0.783431187,0.1767637,-0.279910573,-1.925967946,0.243308225,-0.309576274,-0.060740657,-1.182457947,1.433282173,0.856743176,1.430705998,1.146979301,0.592317302,-1.142282509,1.843387164,-0.927635151,-0.268407624,0.706902281,0.756540787,0.572236727,-0.400288481,-0.606931627,2.534532569,-0.039313938,-0.161771385,-0.713556491,0.244670349,0.198022801,-0.016226209,0.381726647,1.763537502,-0.595052706,0.043083742,-0.647848453,0.294698361,-0.568469501,-0.525442991,-1.459523374,0.097794783,0.429769622,1.860476353,0.469502481,-0.449684123,-1.359679088,-1.221287006,-1.295628339,1.878042035,0.287810497,-0.582966219,-0.959859605,-0.85610784,-0.609299395,1.316255216,-0.029943447,-1.447466417,1
0.013929292,-0.024125087,-1.130107669,-0.449453171,-0.647585958,0.424503456,0.308691828,0.113556995,-1.417881718,-0.139452425,0.019732562,1.232274396,0.19944355,0.382657432,1.962494849,-1.160106701,-0.388107633,-1.13584987,1.606519398,1.674843661,1.52852602,0.547397163,0.380501708,-0.458041462,0.769433237,-1.28136783,-1.284780132,-0.419872375,1.887001006,-0.513455318,-0.378378756,0.287772168,0.898613064,1.252020739,-1.120376225,-0.096674848,0.224513519,0.324765532,0.865793566,0.820083989,0.025494506,1.152379179,0.968785034,0.888381924,-0.528808529,0.712897773,1.203567675,-0.513849707,0.131558963,1.564746191,0.396490357,-0.087851921,1.461603635,-0.470499103,-1.696125651,-0.779167736,1.136009401,0.520693665,0.068111493,1.061129519,0.16685861,-0.222337971,0.835120476,-0.382025187,0.490246169,-0.794732021,-1.054547766,-0.865727442,-0.026064658,-0.647952351,-0.619874991,-0.153441608,-0.072220438,-1.551051162,-2.522423232,0.399968193,0.139221178,-1.370234968,0.436278296,0.434452116,-0.302212463,1.959366312,1.269211659,-0.399071295,-0.380421065,-1.457880668,1.22472586,0.246820053,0.823060977,-2.133951473,0.777528663,-0.509646739,0.584304324,0.52122427,-0.020646131,-0.697336004,0.398861611,-0.835911316,1.0505739,-0.721649377,0.0227435,-0.745792825,0.158736333,-1.031760622,-0.809144005,2.294529509,0.844217279,0.369449427,0.514116965,0.305640655,-0.088892032,0.756720184,-0.826984696,1.595535316,0.120335001,0.801705269,1.573382576,0.49120747,-0.810488265,1.219544191,1.696190611,-1.946522163,-0.101873973,0.291438264,-0.264054928,-1.245942203,-0.883053556,-1.849124161,0.955108681,1.373556899,1.359628273,-0.029570035,0.271916907,1.069923199,-0.232885999,-0.949281662,-0.57071685,0.17554787,-0.713638456,0.473296903,-1.355103515,-0.242653211,0.405549671,0.132511697,-0.735121513,0.735047735,0.26248925,-2.088996555,0.455317691,-0.422197527,1
-0.60063869,-0.29169375,0.202328796,1.631856899,-0.733032996,1.818061923,0.775155494,0.553040086,0.234024454,-0.248528618,1.200531658,0.14035987,-1.967069704,-1.117186462,-0.185845752,0.309998983,-0.056588489,1.21897079,-1.951101864,0.143587937,-1.817979225,0.759712295,-0.094458714,0.419609972,-0.863882961,1.279464932,1.041724664,0.583544303,-0.129517247,0.579857285,-0.706892568,0.855555659,1.649480894,1.07061056,-0.72960247,0.361417317,-1.293141544,0.572390311,0.450603413,-1.86981634,-1.161783844,-0.283138897,-0.300859747,-1.209476935,0.388978729,0.251473609,-0.194269132,-0.7557915,1.048707126,1.655407113,-0.483561484,-0.612166917,0.491207665,-0.35802938,-0.139397201,0.739653152,-1.909356088,1.318302325,0.072680524,-0.411493145,-0.089234154,-0.037570645,-1.731201303,1.494938227,0.041325632,0.44300213,0.951549771,-1.021162458,0.473471899,-0.267641091,0.846770775,-2.12722742,-0.0990943,-0.602820656,0.432262951,0.470044187,-0.707625895,-0.712173864,-0.110665369,-0.896642227,0.841983695,-0.3692072,-2.906988219,-0.374822057,-1.038543821,-1.631275815,-1.237426638,0.109408472,1.328640828,0.313184474,-0.606503388,0.455904195,-0.45909031,-0.694600369,-1.154362668,-1.751828807,-0.389923707,0.15805349,-0.09662367,-0.415966928,-0.945746061,0.608246192,-1.31713192,0.776027914,-1.002217019,-0.752435237,-1.466785191,-0.501402147,0.975312458,0.515628088,0.978422112,0.522142546,-1.103669829,-0.330789224,-0.780199129,1.330574904,-1.196788646,0.893697689,0.89295387,1.829620202,-0.409686593,0.71232216,2.281651837,-0.617641677,-1.535040248,-1.880010034,0.712712029,-1.883150208,-0.372319053,0.437313187,0.185175537,0.425444864,0.222289856,1.278865813,-0.952316381,-0.676995138,-0.772659445,0.830191812,0.900398588,0.451225319,1.183493667,-1.178040867,1.667224112,1.523238622,0.735621997,1.781798909,-1.656623208,-0.524448136,-0.735303461,0.721479324,0
-0.440044487,0.130740577,-0.20118617,1.327500245,0.292598446,-0.074605389,-0.035910404,-1.029564592,-0.85713471,-0.195181673,0.27127303,0.948150012,0.092560617,1.352774176,1.605198015,0.795267212,1.224981408,-0.990713521,-1.149198935,0.517973376,-1.341209812,-0.290371844,0.771191905,1.413372925,-0.25421565,-0.649944295,0.320461622,-1.073543444,-0.173278648,-0.008000048,-0.027983993,0.088503474,-0.834514856,-0.726992993,-0.747116261,-1.620094339,0.341830322,0.894657452,0.796310083,-0.26249686,-0.811005239,0.744314642,0.638923022,0.217420642,1.744311252,-0.026425521,-0.256889984,-0.399817331,-1.560877706,0.661339964,-0.105485367,0.509931241,1.841878002,-0.39075177,-2.338008717,0.48107037,0.16685939,-0.732453876,0.397266336,0.78609632,-0.94660991,-0.301331861,1.47675373,-0.721622191,0.066669755,-2.624411166,-1.481845501,0.157517497,1.22798781,-1.362029682,0.074564062,-0.375717909,0.953088055,-1.217803305,0.430077648,-0.653690687,0.223038025,0.068931052,-0.251779074,0.477811846,0.043652734,-0.132806302,-0.356416534,0.07759839,0.222043548,-0.98914208,-0.349471238,-1.055185945,-0.039845423,-0.592332205,0.770783148,0.672726978,-0.922748564,-0.002307345,0.638516579,-0.17530832,-0.728217525,-1.092403528,0.854267562,0.902713148,-0.207947599,0.766137585,-2.96521053,1.327554651,-0.156944805,0.141776561,-0.320517724,1.395707482,-1.060731624,1.474460327,0.396270921,0.622664216,-0.329204563,-1.308219198,0.930510766,0.311408351,1.361623458,-0.19377632,-0.419231379,1.388088237,1.911894164,0.009347176,-0.752757497,0.810530763,-0.254020566,0.599262825,-0.259275974,1.564014018,-0.699489505,0.480529663,-0.48870197,-0.281506561,-0.412055655,0.738608066,0.918363115,0.557738829,-0.107983467,0.140180031,0.897721568,0.929311587,-2.690275631,-0.272222172,-0.224258791,0.669252564,-0.066770818,0.719183381,-1.078660771,0.260054515,0.900205653,-1.474382869,0
0.279968626,-1.125489047,0.526967331,0.032293619,-0.305518975,0.331822807,-3.200569927,1.869253831,-0.185805917,0.182297748,2.099379811,-0.741310894,2.332117702,0.739661091,0.446539969,0.643898695,-0.841484992,-1.648956686,-1.180463682,1.087416474,-0.93557153,-1.654098367,-0.079316642,0.574702331,0.038651285,0.60638703,1.155013378,0.571278582,-0.154052808,-0.544317672,0.770804615,0.275314333,-0.860766517,1.302182206,0.26216315,0.652913476,-0.392018535,1.130715115,-1.585358269,1.675497496,-1.93883946,-1.376621866,0.251830238,-0.530756133,-0.328331897,-0.531090381,-0.783075389,0.316977454,-0.048561759,0.884834006,0.080171832,-0.41681564,0.774468189,-1.832237571,-2.581739178,-1.587822142,-0.34352177,0.391468118,-2.671178683,-0.011610212,-0.354577802,0.136962111,-1.907581998,2.615266657,0.032507027,-1.217178755,0.129441291,1.494840126,-1.286649394,-1.494802627,-0.118039873,-0.03270281,0.709404817,1.475292849,0.780000832,-1.38768685,-1.071041835,-0.79830065,0.777675471,0.6067061,1.261536984,0.55811354,-0.62747115,-0.196800677,-1.461421747,0.62814422,-0.626059846,1.224298285,0.60029698,1.937999526,0.41979591,0.40107325,-0.182518293,-0.384575802,-0.258651841,0.999148025,-1.348610466,0.063327203,-1.666331373,0.372975149,-0.458529616,0.503621966,-0.74249815,-0.256978423,0.632356115,0.125881278,1.542793336,-0.481546131,-0.567987689,1.23679181,-0.367186533,-0.41321827,0.383101506,-0.16385386,-0.311545326,-0.692995733,1.362324949,-0.150643396,-0.562148389,-0.296883586,0.354921499,1.46128402,-0.169119146,-0.862794293,1.918869254,0.135550964,-0.105927387,0.071834598,-1.245459984,-0.045405666,0.759607968,1.220120253,-0.358210497,0.18795342,1.237973745,0.037528849,0.719474731,0.424311273,-0.664275879,-0.916134584,1.059321235,-2.674632546,-0.668622863,-1.395300469,1.060793887,1.364781473,-0.724332613,2.764903143,1.377216542,0.197155306,1
1.579212816,0.767434729,0.399687952,-0.651356894,-0.528616682,0.586364019,1.238283071,0.021271577,0.308833013,1.702214945,0.240753179,2.601683114,0.565509646,-1.760762759,0.753341621,0.381158385,1.289752754,0.673181351,-0.138455984,-1.224298236,-0.209023257,-0.850520454,-0.58052345,0.588578404,1.669904504,0.39467153,-1.195883062,0.444602668,1.196631487,-0.609782904,-0.134017167,0.014688195,-0.784898313,0.648280434,-0.120948149,0.419532444,-0.887492178,-0.4374583,0.722381358,-0.372833152,1.726963851,-0.399636186,0.224684726,0.932590832,-1.418365733,-1.760808812,-1.525656315,1.262584103,-0.551858146,2.558199286,-0.564247599,0.184551303,1.542109953,2.006092888,2.061503577,1.208366231,1.024062526,0.592526949,0.778361076,-0.551185716,-0.818198883,-0.003374457,-0.170184623,-0.453228049,0.696387447,0.955305209,0.088406886,1.477530081,-1.141689114,-0.193659459,-0.716822321,-1.866536617,-0.082680686,-0.121747508,1.513449743,0.630811685,-1.024186824,1.854092566,1.221033696,0.582097703,-0.226484099,-0.959439237,-0.372206776,1.08874862,1.884586306,1.543243528,-0.488849422,-1.119617433,0.140886247,-1.768439366,0.323167714,-0.147602586,-0.466036502,-1.594703067,0.513600107,-0.53270084,-1.169916836,-2.872262213,-0.027514905,1.772251597,1.661259215,-0.457096257,-0.60221206,0.468774256,-0.998385439,0.3017919,0.766080278,1.226933224,-0.100154076,-0.20367375,-0.877982587,-0.826880354,-0.226478892,0.367365507,0.913584626,-0.803178951,1.492688569,-0.271123601,-0.021367294,-0.747211679,-2.42424026,0.884045396,0.736843897,-0.281327557,0.066990717,0.515939218,-1.562545857,-0.529052677,0.79426468,-1.254289423,0.293557932,-1.356581805,0.466429982,-0.035641482,-1.615131816,1.164739354,-0.734591577,-0.810252437,0.200569197,1.148637349,-1.015821819,0.06167985,0.4288165,0.693105607,0.176441555,-0.367027839,-0.827590221,0.086143883,-1.072139012,-2.921350483,2
